t_audio_sec,ray_on_target,origin_x,origin_y,origin_z,dir_x,dir_y,dir_z,target_x,target_y,target_z
18.6240,0,-1.5606,1.0665,-0.3322,-0.9093,0.1394,-0.3920,0.0093,1.1773,1.5310
18.6453,0,-1.5542,1.0772,-0.3460,-0.8856,0.1579,-0.4367,0.0040,1.1803,1.5310
18.6667,0,-1.5456,1.0905,-0.3596,-0.8505,0.1910,-0.4901,-0.0014,1.1833,1.5310
18.6880,0,-1.5367,1.1044,-0.3725,-0.8143,0.2301,-0.5329,-0.0064,1.1859,1.5310
18.7093,0,-1.5275,1.1181,-0.3851,-0.7779,0.2708,-0.5671,-0.0115,1.1887,1.5310
18.7520,0,-1.5139,1.1329,-0.4066,-0.7297,0.3177,-0.6055,-0.0180,1.1921,1.5310
18.7733,0,-1.5031,1.1429,-0.4217,-0.6911,0.3476,-0.6336,-0.0240,1.1951,1.5310
18.7947,0,-1.4783,1.1635,-0.4574,-0.5973,0.4154,-0.6861,-0.0300,1.1981,1.5310
18.8373,0,-1.4614,1.1756,-0.4831,-0.5375,0.4645,-0.7038,-0.0358,1.2009,1.5310
18.8587,0,-1.4443,1.1853,-0.5102,-0.4798,0.5026,-0.7192,-0.0416,1.2038,1.5310
18.8800,0,-1.4304,1.1900,-0.5333,-0.4316,0.5314,-0.7289,-0.0465,1.2061,1.5310
18.9227,0,-1.4121,1.1917,-0.5621,-0.3945,0.5593,-0.7291,-0.0537,1.2095,1.5310
18.9440,0,-1.3945,1.1915,-0.5929,-0.3763,0.5665,-0.7331,-0.0584,1.2117,1.5310
18.9867,0,-1.3846,1.1872,-0.6177,-0.3930,0.5243,-0.7554,-0.0632,1.2139,1.5310
19.0080,0,-1.3806,1.1812,-0.6402,-0.4271,0.4899,-0.7600,-0.0674,1.2159,1.5310
19.0080,0,-1.3763,1.1706,-0.6688,-0.4929,0.4072,-0.7690,-0.0717,1.2179,1.5310
19.0293,0,-1.3722,1.1516,-0.6991,-0.5605,0.2422,-0.7919,-0.0757,1.2197,1.5310
19.0720,0,-1.3646,1.1314,-0.7286,-0.5466,0.1580,-0.8223,-0.0806,1.2219,1.5310
19.0933,0,-1.3445,1.1119,-0.7640,-0.4722,0.0895,-0.8769,-0.0837,1.2233,1.5310
19.1360,0,-1.3225,1.0922,-0.8008,-0.3927,0.0202,-0.9195,-0.0877,1.2251,1.5310
19.1573,0,-1.2976,1.0765,-0.8367,-0.3025,-0.0052,-0.9531,-0.0908,1.2265,1.5310
19.1787,0,-1.2783,1.0659,-0.8639,-0.2446,0.0099,-0.9696,-0.0937,1.2279,1.5310
19.2213,0,-1.2623,1.0552,-0.8884,-0.2113,0.0258,-0.9771,-0.0961,1.2290,1.5310
19.2427,0,-1.2557,1.0485,-0.8995,-0.2105,0.0125,-0.9775,-0.0976,1.2297,1.5310
19.2640,0,-1.2365,1.0319,-0.9282,-0.1810,-0.0194,-0.9833,-0.0994,1.2306,1.5310
19.2853,0,-1.2201,1.0179,-0.9500,-0.1466,-0.0414,-0.9883,-0.1011,1.2314,1.5310
19.3280,0,-1.2006,1.0038,-0.9725,-0.1070,-0.0520,-0.9929,-0.1026,1.2322,1.5310
19.3493,0,-1.1909,0.9987,-0.9824,-0.0895,-0.0550,-0.9945,-0.1031,1.2326,1.5310
19.3493,0,-1.1800,0.9922,-0.9955,-0.0676,-0.0629,-0.9957,-0.1036,1.2328,1.5310
19.3920,0,-1.1660,0.9844,-1.0102,-0.0318,-0.0754,-0.9966,-0.1040,1.2332,1.5310
19.4133,0,-1.1531,0.9770,-1.0286,-0.0176,-0.0785,-0.9968,-0.1040,1.2333,1.5310
19.4347,0,-1.1441,0.9753,-1.0470,-0.0373,-0.0591,-0.9976,-0.1036,1.2334,1.5310
19.4773,0,-1.1332,0.9763,-1.0600,-0.0309,-0.0317,-0.9990,-0.1030,1.2333,1.5310
19.4773,0,-1.1224,0.9807,-1.0714,-0.0146,0.0162,-0.9998,-0.1019,1.2330,1.5310
19.4987,0,-1.1129,0.9863,-1.0823,-0.0117,0.0618,-0.9980,-0.1006,1.2327,1.5310
19.5413,0,-1.1038,0.9931,-1.0914,-0.0047,0.1089,-0.9940,-0.0985,1.2320,1.5310
19.5627,0,-1.0934,1.0021,-1.1000,0.0057,0.1781,-0.9840,-0.0967,1.2314,1.5310
19.5840,0,-1.0872,1.0099,-1.1048,-0.0065,0.2421,-0.9702,-0.0944,1.2307,1.5310
19.6267,0,-1.0809,1.0160,-1.1092,-0.0338,0.2861,-0.9576,-0.0916,1.2297,1.5310
19.6480,0,-1.0750,1.0178,-1.1123,-0.0588,0.3010,-0.9518,-0.0888,1.2287,1.5310
19.6693,0,-1.0656,1.0178,-1.1181,-0.0674,0.3043,-0.9502,-0.0856,1.2276,1.5310
19.7120,0,-1.0514,1.0146,-1.1242,-0.0542,0.2713,-0.9610,-0.0812,1.2259,1.5310
19.7333,0,-1.0351,1.0092,-1.1290,-0.0367,0.2209,-0.9746,-0.0776,1.2246,1.5310
19.7547,0,-1.0182,0.9985,-1.1327,-0.0025,0.1362,-0.9907,-0.0729,1.2228,1.5310
19.7760,0,-1.0035,0.9906,-1.1369,0.0443,0.0668,-0.9968,-0.0698,1.2216,1.5310
19.7973,0,-0.9878,0.9839,-1.1382,0.1089,0.0051,-0.9940,-0.0668,1.2204,1.5310
19.8400,0,-0.9612,0.9814,-1.1440,0.2141,-0.0067,-0.9768,-0.0621,1.2185,1.5310
19.8400,0,-0.9473,0.9856,-1.1424,0.2737,0.0313,-0.9613,-0.0589,1.2172,1.5310
19.8613,0,-0.9325,0.9913,-1.1424,0.3261,0.0696,-0.9428,-0.0551,1.2156,1.5310
19.9040,0,-0.9076,0.9979,-1.1390,0.4035,0.0936,-0.9102,-0.0506,1.2137,1.5310
19.9253,0,-0.8849,1.0031,-1.1373,0.4598,0.0774,-0.8846,-0.0445,1.2111,1.5310
19.9467,0,-0.8614,1.0059,-1.1312,0.5403,0.0535,-0.8398,-0.0393,1.2088,1.5310
19.9680,0,-0.8263,1.0071,-1.1253,0.6706,0.0407,-0.7407,-0.0333,1.2062,1.5310
19.9893,0,-0.8015,1.0132,-1.1129,0.7520,0.0428,-0.6578,-0.0279,1.2037,1.5310
20.0107,0,-0.7909,1.0162,-1.1076,0.7833,0.0432,-0.6202,-0.0230,1.2014,1.5310
20.0320,0,-0.7639,1.0224,-1.0933,0.8556,0.0353,-0.5165,-0.0183,1.1992,1.5310
20.0747,0,-0.7444,1.0268,-1.0842,0.8926,0.0281,-0.4499,-0.0129,1.1966,1.5310
20.1173,0,-0.7271,1.0300,-1.0776,0.9166,0.0185,-0.3994,-0.0074,1.1939,1.5310
20.1173,0,-0.7108,1.0310,-1.0726,0.9349,-0.0037,-0.3549,-0.0017,1.1910,1.5310
20.1387,0,-0.6954,1.0310,-1.0672,0.9518,-0.0258,-0.3056,0.0037,1.1882,1.5310
20.1813,0,-0.6801,1.0308,-1.0626,0.9658,-0.0459,-0.2553,0.0117,1.1838,1.5310
20.2027,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0164,1.1813,1.5310
20.2240,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0216,1.1783,1.5310
20.2453,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0272,1.1750,1.5310
20.2880,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0324,1.1718,1.5310
20.3093,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0380,1.1682,1.5310
20.3520,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0453,1.1634,1.5310
20.3733,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0497,1.1603,1.5310
20.3947,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0540,1.1571,1.5310
20.4160,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0580,1.1540,1.5310
20.4373,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0609,1.1517,1.5310
20.4373,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0650,1.1483,1.5310
20.4800,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0690,1.1447,1.5310
20.5013,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0717,1.1422,1.5310
20.5227,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0747,1.1392,1.5310
20.5653,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0782,1.1356,1.5310
20.5867,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0814,1.1318,1.5310
20.6080,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0846,1.1278,1.5310
20.6293,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0870,1.1244,1.5310
20.6507,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0899,1.1196,1.5310
20.6933,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0918,1.1158,1.5310
20.7147,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0934,1.1120,1.5310
20.7360,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0946,1.1082,1.5310
20.7787,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0956,1.1038,1.5310
20.8000,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0959,1.1014,1.5310
20.8213,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0960,1.0974,1.5310
20.8640,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0957,1.0941,1.5310
20.8853,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0950,1.0902,1.5310
20.9067,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0942,1.0872,1.5310
20.9280,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0933,1.0849,1.5310
20.9707,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0916,1.0815,1.5310
20.9920,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0899,1.0786,1.5310
21.0133,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0881,1.0760,1.5310
21.0560,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0852,1.0726,1.5310
21.0773,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0825,1.0697,1.5310
21.0773,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0792,1.0668,1.5310
21.0987,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0762,1.0644,1.5310
21.1200,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0733,1.0623,1.5310
21.1627,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0696,1.0598,1.5310
21.1840,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0657,1.0575,1.5310
21.2053,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0612,1.0550,1.5310
21.2267,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0572,1.0531,1.5310
21.2693,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0524,1.0509,1.5310
21.2907,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0479,1.0491,1.5310
21.3120,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0439,1.0475,1.5310
21.3333,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0390,1.0458,1.5310
21.3547,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0340,1.0442,1.5310
21.3973,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0285,1.0426,1.5310
21.4187,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0231,1.0412,1.5310
21.4613,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0158,1.0394,1.5310
21.4827,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0111,1.0385,1.5310
21.5040,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0059,1.0375,1.5310
21.5253,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0003,1.0365,1.5310
21.5467,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0055,1.0357,1.5310
21.5680,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0109,1.0350,1.5310
21.5893,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0176,1.0343,1.5310
21.6107,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0241,1.0339,1.5310
21.6533,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0299,1.0336,1.5310
21.6747,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0352,1.0334,1.5310
21.7173,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0403,1.0334,1.5310
21.7387,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0462,1.0335,1.5310
21.7600,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0503,1.0337,1.5310
21.7813,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0550,1.0340,1.5310
21.8027,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0609,1.0346,1.5310
21.8453,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0661,1.0353,1.5310
21.8667,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0704,1.0361,1.5310
21.8880,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0743,1.0369,1.5310
21.9307,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0782,1.0379,1.5310
21.9520,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0816,1.0389,1.5310
21.9733,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0841,1.0398,1.5310
21.9947,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0876,1.0412,1.5310
22.0160,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0909,1.0428,1.5310
22.0373,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0936,1.0444,1.5310
22.0587,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0956,1.0458,1.5310
22.0800,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0976,1.0474,1.5310
22.1227,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0994,1.0493,1.5310
22.1440,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.1011,1.0514,1.5310
22.1867,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.1025,1.0539,1.5310
22.2080,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.1033,1.0563,1.5310
22.2080,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.1038,1.0583,1.5310
22.2507,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.1040,1.0611,1.5310
22.2720,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.1039,1.0634,1.5310
22.2933,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.1033,1.0663,1.5310
22.3360,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.1025,1.0692,1.5310
22.3573,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.1011,1.0724,1.5310
22.3787,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0998,1.0749,1.5310
22.4000,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0983,1.0774,1.5310
22.4213,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0970,1.0793,1.5310
22.4640,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0947,1.0825,1.5310
22.4853,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0919,1.0859,1.5310
22.5067,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0893,1.0887,1.5310
22.5493,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0854,1.0927,1.5310
22.5707,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0823,1.0958,1.5310
22.5920,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0791,1.0986,1.5310
22.6133,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0757,1.1016,1.5310
22.6347,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0710,1.1055,1.5310
22.6773,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0660,1.1095,1.5310
22.6987,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0595,1.1145,1.5310
22.7200,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0548,1.1179,1.5310
22.7413,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0487,1.1222,1.5310
22.7840,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0433,1.1259,1.5310
22.8053,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0373,1.1300,1.5310
22.8267,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0334,1.1326,1.5310
22.8480,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0278,1.1363,1.5310
22.8907,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0222,1.1398,1.5310
22.9120,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0164,1.1435,1.5310
22.9333,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0101,1.1475,1.5310
22.9547,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0064,1.1497,1.5310
22.9973,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0022,1.1550,1.5310
23.0187,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0070,1.1580,1.5310
23.0613,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0139,1.1622,1.5310
23.0827,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0192,1.1655,1.5310
23.1040,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0251,1.1691,1.5310
23.1253,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0302,1.1722,1.5310
23.1680,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0356,1.1756,1.5310
23.1680,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0398,1.1782,1.5310
23.1893,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0443,1.1810,1.5310
23.2107,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0495,1.1843,1.5310
23.2320,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0541,1.1873,1.5310
23.2747,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0585,1.1902,1.5310
23.2960,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0628,1.1930,1.5310
23.3387,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0685,1.1970,1.5310
23.3600,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0719,1.1994,1.5310
23.3813,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0750,1.2017,1.5310
23.4027,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0780,1.2040,1.5310
23.4453,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0817,1.2069,1.5310
23.4667,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0843,1.2092,1.5310
23.4880,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0874,1.2120,1.5310
23.5093,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0894,1.2140,1.5310
23.5520,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0913,1.2161,1.5310
23.5733,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0930,1.2182,1.5310
23.5947,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0941,1.2198,1.5310
23.6160,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0949,1.2213,1.5310
23.6373,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0958,1.2235,1.5310
23.6587,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0960,1.2247,1.5310
23.6800,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0960,1.2260,1.5310
23.7013,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0957,1.2273,1.5310
23.7440,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0950,1.2285,1.5310
23.7867,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0938,1.2297,1.5310
23.8080,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0927,1.2305,1.5310
23.8080,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0915,1.2311,1.5310
23.8293,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0897,1.2318,1.5310
23.8507,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0883,1.2322,1.5310
23.8933,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0856,1.2327,1.5310
23.9147,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0831,1.2331,1.5310
23.9360,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0804,1.2333,1.5310
23.9787,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0759,1.2334,1.5310
24.0000,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0723,1.2333,1.5310
24.0427,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0676,1.2331,1.5310
24.0427,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0650,1.2328,1.5310
24.0853,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0606,1.2324,1.5310
24.1067,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0563,1.2318,1.5310
24.1280,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0507,1.2310,1.5310
24.1493,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0466,1.2303,1.5310
24.1920,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0417,1.2293,1.5310
24.2133,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0367,1.2283,1.5310
24.2347,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0311,1.2270,1.5310
24.2773,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0258,1.2258,1.5310
24.2773,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0182,1.2237,1.5310
24.2987,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0134,1.2224,1.5310
24.3413,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0076,1.2206,1.5310
24.3627,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,0.0020,1.2189,1.5310
24.3840,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0038,1.2169,1.5310
24.4267,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0098,1.2148,1.5310
24.4480,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0145,1.2130,1.5310
24.4693,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0194,1.2111,1.5310
24.4907,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0248,1.2089,1.5310
24.5120,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0296,1.2068,1.5310
24.5333,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0349,1.2044,1.5310
24.5760,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0407,1.2016,1.5310
24.5973,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0475,1.1982,1.5310
24.6187,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0521,1.1956,1.5310
24.6613,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0578,1.1923,1.5310
24.6827,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0622,1.1896,1.5310
24.7040,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0669,1.1865,1.5310
24.7467,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0717,1.1831,1.5310
24.7680,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0755,1.1801,1.5310
24.7680,0,-0.6697,1.0310,-1.0590,0.9738,-0.0603,-0.2194,-0.0791,1.1772,1.5310
24.8107,0,-0.9910,1.0874,-0.9070,-0.1817,0.7066,-0.6839,-0.0834,1.1733,1.5310
24.8320,0,-1.0083,1.0947,-0.8992,-0.2275,0.7294,-0.6452,-0.0867,1.1700,1.5310
24.8533,0,-1.0205,1.1006,-0.9010,-0.2679,0.7346,-0.6234,-0.0897,1.1668,1.5310
24.8747,0,-1.0281,1.1027,-0.9013,-0.3024,0.7374,-0.6040,-0.0916,1.1645,1.5310
24.9173,0,-1.0418,1.1082,-0.8971,-0.3250,0.7653,-0.5556,-0.0952,1.1596,1.5310
24.9387,0,-1.0506,1.1123,-0.9010,-0.3314,0.7831,-0.5263,-0.0971,1.1566,1.5310
24.9600,0,-0.8484,1.0912,-1.2417,-0.7437,0.6597,-0.1083,-0.0993,1.1525,1.5310
24.9813,0,-1.1381,1.0730,-0.6317,-0.5983,0.7072,-0.3766,-0.1006,1.1497,1.5310
