timeSec,targetXpx,targetYpx,cursorXpx,cursorYpx,errorPx,onBoard,contact,stamina
7.857,133.538,-104.544,0,0,169.593,0,0,0.758
7.879,134.131,-108.989,0,0,172.829,0,0,0.758
7.9,134.733,-113.502,0,0,176.169,0,0,0.757
7.921,135.291,-117.68,0,0,179.31,0,0,0.756
7.943,135.892,-122.187,0,0,182.747,0,0,0.755
7.964,136.484,-126.622,0,0,186.174,0,0,0.755
7.985,137.072,-131.031,0,0,189.626,0,0,0.754
7.985,137.67,-135.514,0,0,193.177,0,0,0.753
8.007,138.285,-140.122,0,0,196.867,0,0,0.753
8.028,138.936,-145.002,0,0,200.821,0,0,0.752
8.028,139.538,-149.513,0,0,204.511,0,0,0.751
8.049,140.226,-154.67,0,0,208.773,0,0,0.75
