t_audio_sec,ray_on_target,origin_x,origin_y,origin_z,dir_x,dir_y,dir_z,target_x,target_y,target_z
7.4027,0,-1.2615,0.6314,-0.0080,-0.4444,0.1247,0.8871,0.0584,1.2101,-1.1750
7.4453,0,-1.2621,0.6312,-0.0074,-0.4452,0.1246,0.8867,0.0532,1.2074,-1.1750
7.4667,0,-1.2624,0.6311,-0.0072,-0.4450,0.1249,0.8868,0.0491,1.2053,-1.1750
7.4667,0,-1.2621,0.6314,-0.0073,-0.4452,0.1250,0.8867,0.0446,1.2030,-1.1750
7.4880,0,-1.2632,0.6312,-0.0069,-0.4459,0.1246,0.8864,0.0404,1.2008,-1.1750
7.5093,0,-1.2638,0.6311,-0.0065,-0.4456,0.1245,0.8865,0.0366,1.1989,-1.1750
7.5307,0,-1.2639,0.6309,-0.0062,-0.4469,0.1242,0.8859,0.0328,1.1969,-1.1750
7.5520,0,-1.2638,0.6310,-0.0062,-0.4477,0.1244,0.8855,0.0292,1.1950,-1.1750
7.5947,0,-1.2642,0.6310,-0.0061,-0.4487,0.1246,0.8849,0.0247,1.1926,-1.1750
7.6160,0,-1.2632,0.6313,-0.0063,-0.4455,0.1241,0.8867,0.0219,1.1911,-1.1750
7.6373,0,-1.2632,0.6313,-0.0061,-0.4457,0.1242,0.8866,0.0194,1.1898,-1.1750
7.6587,0,-1.2622,0.6315,-0.0068,-0.4444,0.1245,0.8871,0.0162,1.1880,-1.1750
7.6800,0,-1.2619,0.6314,-0.0068,-0.4440,0.1245,0.8873,0.0138,1.1867,-1.1750
7.7013,0,-1.2614,0.6316,-0.0073,-0.4445,0.1246,0.8871,0.0115,1.1853,-1.1750
7.7440,0,-1.2611,0.6315,-0.0075,-0.4449,0.1249,0.8868,0.0094,1.1841,-1.1750
7.7653,0,-1.2608,0.6316,-0.0078,-0.4452,0.1248,0.8867,0.0078,1.1831,-1.1750
7.7867,0,-1.2622,0.6312,-0.0070,-0.4463,0.1251,0.8861,0.0058,1.1817,-1.1750
7.8080,0,-1.2623,0.6313,-0.0070,-0.4468,0.1249,0.8859,0.0045,1.1807,-1.1750
7.8293,0,-1.2632,0.6307,-0.0067,-0.4475,0.1253,0.8855,0.0035,1.1799,-1.1750
7.8507,0,-1.2644,0.6304,-0.0064,-0.4491,0.1269,0.8844,0.0028,1.1792,-1.1750
7.8933,0,-1.2683,0.6299,-0.0061,-0.4576,0.1265,0.8801,0.0023,1.1786,-1.1750
7.9147,0,-1.2735,0.6297,-0.0080,-0.4716,0.1278,0.8725,0.0020,1.1779,-1.1750
7.9360,0,-1.2747,0.6304,-0.0119,-0.4851,0.1280,0.8651,0.0021,1.1776,-1.1750
7.9360,0,-1.2763,0.6309,-0.0164,-0.4987,0.1257,0.8576,0.0024,1.1773,-1.1750
7.9573,0,-1.2784,0.6318,-0.0154,-0.5041,0.1290,0.8540,0.0030,1.1771,-1.1750
7.9787,0,-1.2790,0.6278,-0.0155,-0.5034,0.1212,0.8555,0.0038,1.1770,-1.1750
8.0213,0,-1.2833,0.6292,-0.0152,-0.5041,0.1202,0.8553,0.0049,1.1770,-1.1750
8.0427,0,-1.2906,0.6291,-0.0086,-0.4912,0.1311,0.8611,0.0062,1.1771,-1.1750
8.0853,0,-1.2949,0.6288,-0.0085,-0.5138,0.1359,0.8471,0.0076,1.1773,-1.1750
8.1067,0,-1.2990,0.6286,-0.0077,-0.5241,0.1367,0.8406,0.0090,1.1775,-1.1750
8.1067,0,-1.3010,0.6302,-0.0091,-0.5415,0.1406,0.8289,0.0111,1.1779,-1.1750
8.1280,0,-1.3038,0.6331,-0.0135,-0.5603,0.1345,0.8173,0.0133,1.1784,-1.1750
8.1493,0,-1.3000,0.6351,-0.0211,-0.5881,0.0729,0.8055,0.0157,1.1790,-1.1750
8.1707,0,-1.3006,0.6338,-0.0256,-0.5832,-0.0120,0.8122,0.0182,1.1796,-1.1750
8.1920,0,-1.2997,0.6380,-0.0237,-0.5415,-0.0243,0.8403,0.0213,1.1804,-1.1750
8.2133,0,-1.3009,0.6347,-0.0209,-0.5214,-0.0815,0.8494,0.0240,1.1812,-1.1750
8.2347,0,-1.3019,0.6375,-0.0188,-0.4761,-0.1359,0.8688,0.0269,1.1820,-1.1750
8.2560,0,-1.3033,0.6404,-0.0198,-0.4446,-0.1865,0.8761,0.0303,1.1831,-1.1750
8.2987,0,-1.3055,0.6422,-0.0209,-0.4253,-0.2485,0.8703,0.0341,1.1843,-1.1750
8.3200,0,-1.3110,0.6419,-0.0277,-0.4218,-0.3204,0.8482,0.0379,1.1855,-1.1750
8.3413,0,-1.3159,0.6422,-0.0346,-0.4015,-0.3804,0.8331,0.0418,1.1868,-1.1750
8.3627,0,-1.3207,0.6393,-0.0427,-0.4177,-0.4283,0.8013,0.0458,1.1882,-1.1750
8.3840,0,-1.3210,0.6399,-0.0454,-0.4381,-0.4178,0.7959,0.0495,1.1895,-1.1750
8.4053,0,-1.3200,0.6408,-0.0566,-0.4484,-0.4463,0.7745,0.0544,1.1913,-1.1750
8.4267,0,-1.3185,0.6421,-0.0604,-0.4419,-0.4540,0.7737,0.0587,1.1929,-1.1750
8.4267,0,-1.3185,0.6421,-0.0604,-0.4419,-0.4540,0.7737,0.0631,1.1945,-1.1750
8.4480,0,-1.3185,0.6421,-0.0604,-0.4419,-0.4540,0.7737,0.0679,1.1964,-1.1750
8.4907,0,-1.3185,0.6421,-0.0604,-0.4419,-0.4540,0.7737,0.0726,1.1983,-1.1750
8.5120,0,-1.3185,0.6421,-0.0604,-0.4419,-0.4540,0.7737,0.0772,1.2002,-1.1750
8.5547,0,-1.3185,0.6421,-0.0604,-0.4419,-0.4540,0.7737,0.0816,1.2020,-1.1750
8.5547,0,-1.3185,0.6421,-0.0604,-0.4419,-0.4540,0.7737,0.0858,1.2039,-1.1750
8.5760,0,-1.3185,0.6421,-0.0604,-0.4419,-0.4540,0.7737,0.0908,1.2061,-1.1750
8.5973,0,-1.3185,0.6421,-0.0604,-0.4419,-0.4540,0.7737,0.0966,1.2087,-1.1750
8.6187,0,-1.3185,0.6421,-0.0604,-0.4419,-0.4540,0.7737,0.1012,1.2108,-1.1750
8.6400,0,-1.3185,0.6421,-0.0604,-0.4419,-0.4540,0.7737,0.1065,1.2134,-1.1750
8.6613,0,-1.3185,0.6421,-0.0604,-0.4419,-0.4540,0.7737,0.1120,1.2161,-1.1750
8.6827,0,-1.3185,0.6421,-0.0604,-0.4419,-0.4540,0.7737,0.1164,1.2183,-1.1750
8.7040,0,-1.3185,0.6421,-0.0604,-0.4419,-0.4540,0.7737,0.1210,1.2207,-1.1750
8.7253,0,-1.3185,0.6421,-0.0604,-0.4419,-0.4540,0.7737,0.1257,1.2232,-1.1750
8.7467,0,-1.3185,0.6421,-0.0604,-0.4419,-0.4540,0.7737,0.1305,1.2259,-1.1750
8.7893,0,-1.3185,0.6421,-0.0604,-0.4419,-0.4540,0.7737,0.1351,1.2286,-1.1750
8.7893,0,-1.3185,0.6421,-0.0604,-0.4419,-0.4540,0.7737,0.1386,1.2306,-1.1750
8.8320,0,-1.3185,0.6421,-0.0604,-0.4419,-0.4540,0.7737,0.1433,1.2335,-1.1750
8.8533,0,-1.3185,0.6421,-0.0604,-0.4419,-0.4540,0.7737,0.1492,1.2372,-1.1750
8.8747,0,-1.3185,0.6421,-0.0604,-0.4419,-0.4540,0.7737,0.1541,1.2405,-1.1750
8.8960,0,-1.3185,0.6421,-0.0604,-0.4419,-0.4540,0.7737,0.1588,1.2438,-1.1750
8.9387,0,-1.3185,0.6421,-0.0604,-0.4419,-0.4540,0.7737,0.1630,1.2469,-1.1750
8.9600,0,-1.3185,0.6421,-0.0604,-0.4419,-0.4540,0.7737,0.1667,1.2497,-1.1750
8.9813,0,-1.3185,0.6421,-0.0604,-0.4419,-0.4540,0.7737,0.1703,1.2527,-1.1750
9.0027,0,-1.3185,0.6421,-0.0604,-0.4419,-0.4540,0.7737,0.1739,1.2558,-1.1750
9.0240,0,-1.3185,0.6421,-0.0604,-0.4419,-0.4540,0.7737,0.1777,1.2592,-1.1750
9.0453,0,-1.3185,0.6421,-0.0604,-0.4419,-0.4540,0.7737,0.1804,1.2619,-1.1750
9.0667,0,-1.2518,1.1349,-0.6051,-0.4781,0.8510,-0.2174,0.1833,1.2649,-1.1750
9.0667,0,-1.2371,1.1513,-0.6236,-0.4250,0.8873,-0.1793,0.1862,1.2681,-1.1750
9.0880,0,-1.2043,1.1662,-0.6478,-0.3744,0.9161,-0.1436,0.1889,1.2714,-1.1750
9.1307,0,-1.1788,1.1811,-0.6679,-0.3303,0.9377,-0.1075,0.1916,1.2750,-1.1750
9.1520,0,-1.1595,1.1936,-0.6814,-0.3058,0.9504,-0.0572,0.1946,1.2795,-1.1750
9.1733,0,-1.1354,1.2067,-0.6962,-0.2780,0.9605,-0.0096,0.1962,1.2824,-1.1750
9.1947,0,-1.1145,1.2161,-0.7069,-0.2522,0.9673,0.0286,0.1978,1.2857,-1.1750
9.2373,0,-1.0863,1.2267,-0.7182,-0.2341,0.9689,0.0802,0.1997,1.2905,-1.1750
9.2800,0,-1.0575,1.2354,-0.7272,-0.1996,0.9713,0.1294,0.2010,1.2950,-1.1750
9.3013,0,-1.0308,1.2419,-0.7333,-0.1860,0.9658,0.1809,0.2018,1.2995,-1.1750
9.3440,0,-1.0100,1.2472,-0.7370,-0.2073,0.9523,0.2238,0.2020,1.3051,-1.1750
9.3867,0,-0.9883,1.2521,-0.7408,-0.2101,0.9435,0.2564,0.2017,1.3083,-1.1750
9.4080,0,-0.9737,1.2573,-0.7424,-0.2248,0.9380,0.2637,0.2009,1.3124,-1.1750
9.4507,0,-0.9622,1.2601,-0.7417,-0.2648,0.9202,0.2882,0.1997,1.3163,-1.1750
9.4720,0,-0.9542,1.2621,-0.7409,-0.3105,0.9010,0.3030,0.1981,1.3201,-1.1750
9.5147,0,-0.9471,1.2622,-0.7404,-0.3618,0.8797,0.3087,0.1954,1.3248,-1.1750
9.5360,0,-0.9418,1.2617,-0.7396,-0.4097,0.8571,0.3124,0.1936,1.3274,-1.1750
9.5360,0,-0.9372,1.2611,-0.7383,-0.4334,0.8419,0.3216,0.1909,1.3308,-1.1750
9.5787,0,-0.9348,1.2598,-0.7357,-0.4405,0.8295,0.3433,0.1881,1.3338,-1.1750
9.6000,0,-0.9322,1.2571,-0.7329,-0.4400,0.8165,0.3738,0.1849,1.3369,-1.1750
9.6213,0,-0.9304,1.2531,-0.7303,-0.4466,0.7986,0.4034,0.1812,1.3400,-1.1750
9.6640,0,-0.9231,1.2483,-0.7300,-0.4521,0.7843,0.4249,0.1760,1.3439,-1.1750
9.7067,0,-0.9214,1.2427,-0.7277,-0.4585,0.7665,0.4497,0.1693,1.3482,-1.1750
9.7493,0,-0.9200,1.2410,-0.7270,-0.4552,0.7689,0.4490,0.1649,1.3507,-1.1750
9.7707,0,-0.9183,1.2398,-0.7261,-0.4511,0.7703,0.4507,0.1611,1.3527,-1.1750
9.7920,0,-0.9176,1.2392,-0.7266,-0.4527,0.7752,0.4407,0.1563,1.3551,-1.1750
9.8347,0,-0.9171,1.2396,-0.7291,-0.4572,0.7860,0.4161,0.1489,1.3583,-1.1750
9.8773,0,-0.9144,1.2398,-0.7325,-0.4494,0.8010,0.3955,0.1421,1.3610,-1.1750
9.8987,0,-0.9141,1.2401,-0.7332,-0.4356,0.8044,0.4039,0.1371,1.3628,-1.1750
9.9200,0,-0.9141,1.2401,-0.7332,-0.4356,0.8044,0.4039,0.1326,1.3643,-1.1750
9.9413,0,-0.9141,1.2401,-0.7332,-0.4356,0.8044,0.4039,0.1279,1.3658,-1.1750
9.9627,0,-0.9141,1.2401,-0.7332,-0.4356,0.8044,0.4039,0.1228,1.3672,-1.1750
10.0053,0,-0.9141,1.2401,-0.7332,-0.4356,0.8044,0.4039,0.1161,1.3690,-1.1750
10.0267,0,-0.9141,1.2401,-0.7332,-0.4356,0.8044,0.4039,0.1082,1.3708,-1.1750
10.0267,0,-0.9141,1.2401,-0.7332,-0.4356,0.8044,0.4039,0.1038,1.3717,-1.1750
10.0480,0,-0.9141,1.2401,-0.7332,-0.4356,0.8044,0.4039,0.0992,1.3726,-1.1750
10.0693,0,-0.9141,1.2401,-0.7332,-0.4356,0.8044,0.4039,0.0942,1.3735,-1.1750
10.0907,0,-0.9141,1.2401,-0.7332,-0.4356,0.8044,0.4039,0.0900,1.3742,-1.1750
10.1547,0,-0.9141,1.2401,-0.7332,-0.4356,0.8044,0.4039,0.0831,1.3751,-1.1750
10.1760,0,-0.9141,1.2401,-0.7332,-0.4356,0.8044,0.4039,0.0765,1.3759,-1.1750
10.1760,0,-0.9141,1.2401,-0.7332,-0.4356,0.8044,0.4039,0.0721,1.3762,-1.1750
10.2187,0,-0.9141,1.2401,-0.7332,-0.4356,0.8044,0.4039,0.0677,1.3766,-1.1750
10.2187,0,-0.9141,1.2401,-0.7332,-0.4356,0.8044,0.4039,0.0640,1.3768,-1.1750
10.2400,0,-0.9141,1.2401,-0.7332,-0.4356,0.8044,0.4039,0.0600,1.3769,-1.1750
10.2613,0,-0.9141,1.2401,-0.7332,-0.4356,0.8044,0.4039,0.0560,1.3770,-1.1750
10.3040,0,-0.9141,1.2401,-0.7332,-0.4356,0.8044,0.4039,0.0508,1.3770,-1.1750
10.3253,0,-0.9141,1.2401,-0.7332,-0.4356,0.8044,0.4039,0.0454,1.3768,-1.1750
10.3467,0,-0.9141,1.2401,-0.7332,-0.4356,0.8044,0.4039,0.0418,1.3766,-1.1750
10.3680,0,-0.9141,1.2401,-0.7332,-0.4356,0.8044,0.4039,0.0386,1.3763,-1.1750
10.3893,0,-0.9141,1.2401,-0.7332,-0.4356,0.8044,0.4039,0.0356,1.3760,-1.1750
10.4107,0,-0.9141,1.2401,-0.7332,-0.4356,0.8044,0.4039,0.0326,1.3756,-1.1750
10.4320,0,-0.9141,1.2401,-0.7332,-0.4356,0.8044,0.4039,0.0297,1.3751,-1.1750
10.4533,0,-0.9141,1.2401,-0.7332,-0.4356,0.8044,0.4039,0.0259,1.3744,-1.1750
10.4747,0,-0.9141,1.2401,-0.7332,-0.4356,0.8044,0.4039,0.0217,1.3733,-1.1750
10.4960,0,-0.9141,1.2401,-0.7332,-0.4356,0.8044,0.4039,0.0194,1.3726,-1.1750
10.4960,0,-0.9141,1.2401,-0.7332,-0.4356,0.8044,0.4039,0.0173,1.3719,-1.1750
10.5387,0,-0.9141,1.2401,-0.7332,-0.4356,0.8044,0.4039,0.0154,1.3711,-1.1750
10.5600,0,-0.9141,1.2401,-0.7332,-0.4356,0.8044,0.4039,0.0134,1.3702,-1.1750
10.6027,0,-0.9141,1.2401,-0.7332,-0.4356,0.8044,0.4039,0.0102,1.3684,-1.1750
10.6240,0,-0.9141,1.2401,-0.7332,-0.4356,0.8044,0.4039,0.0078,1.3667,-1.1750
10.6453,0,-0.9141,1.2401,-0.7332,-0.4356,0.8044,0.4039,0.0061,1.3651,-1.1750
10.6667,0,-0.9141,1.2401,-0.7332,-0.4356,0.8044,0.4039,0.0051,1.3639,-1.1750
10.6880,0,-0.9141,1.2401,-0.7332,-0.4356,0.8044,0.4039,0.0035,1.3614,-1.1750
10.7093,0,-0.9141,1.2401,-0.7332,-0.4356,0.8044,0.4039,0.0028,1.3599,-1.1750
10.7307,0,-0.9141,1.2401,-0.7332,-0.4356,0.8044,0.4039,0.0022,1.3573,-1.1750
10.7733,0,-0.9141,1.2401,-0.7332,-0.4356,0.8044,0.4039,0.0020,1.3551,-1.1750
10.7947,0,-0.9141,1.2401,-0.7332,-0.4356,0.8044,0.4039,0.0022,1.3527,-1.1750
10.8373,0,-0.9141,1.2401,-0.7332,-0.4356,0.8044,0.4039,0.0029,1.3498,-1.1750
10.8587,0,-0.9141,1.2401,-0.7332,-0.4356,0.8044,0.4039,0.0039,1.3469,-1.1750
10.8800,0,-0.9141,1.2401,-0.7332,-0.4356,0.8044,0.4039,0.0055,1.3438,-1.1750
10.9227,0,-0.9141,1.2401,-0.7332,-0.4356,0.8044,0.4039,0.0081,1.3397,-1.1750
10.9653,0,-0.9141,1.2401,-0.7332,-0.4356,0.8044,0.4039,0.0104,1.3366,-1.1750
10.9867,0,-0.9141,1.2401,-0.7332,-0.4356,0.8044,0.4039,0.0131,1.3334,-1.1750
11.0293,0,-0.9141,1.2401,-0.7332,-0.4356,0.8044,0.4039,0.0164,1.3298,-1.1750
11.0507,0,-0.9141,1.2401,-0.7332,-0.4356,0.8044,0.4039,0.0198,1.3264,-1.1750
11.0720,0,-0.9141,1.2401,-0.7332,-0.4356,0.8044,0.4039,0.0222,1.3241,-1.1750
11.0933,0,-0.9141,1.2401,-0.7332,-0.4356,0.8044,0.4039,0.0252,1.3214,-1.1750
11.1147,0,-0.9141,1.2401,-0.7332,-0.4356,0.8044,0.4039,0.0293,1.3180,-1.1750
11.1360,0,-0.9488,1.2004,-0.6685,-0.2103,0.3902,0.8964,0.0338,1.3143,-1.1750
11.1573,0,-0.9417,1.1934,-0.6725,-0.2167,0.3627,0.9064,0.0388,1.3104,-1.1750
11.2000,0,-0.9469,1.1899,-0.6688,-0.2250,0.3276,0.9176,0.0433,1.3070,-1.1750
11.2213,0,-0.9478,1.1886,-0.6668,-0.2196,0.3112,0.9246,0.0487,1.3031,-1.1750
11.2427,0,-0.9465,1.1892,-0.6660,-0.2061,0.3175,0.9256,0.0533,1.2998,-1.1750
11.2640,0,-0.9438,1.1903,-0.6649,-0.1899,0.3308,0.9244,0.0579,1.2966,-1.1750
11.3067,0,-0.9401,1.1938,-0.6647,-0.1799,0.3640,0.9139,0.0638,1.2926,-1.1750
11.3280,0,-0.9398,1.1946,-0.6640,-0.1765,0.3796,0.9081,0.0696,1.2887,-1.1750
11.3493,0,-0.9345,1.1958,-0.6633,-0.1431,0.3896,0.9098,0.0752,1.2851,-1.1750
11.3920,0,-0.9345,1.1961,-0.6630,-0.1611,0.3963,0.9039,0.0811,1.2812,-1.1750
11.4133,0,-0.9374,1.1958,-0.6634,-0.1886,0.3944,0.8994,0.0857,1.2783,-1.1750
11.4347,0,-0.9388,1.1966,-0.6638,-0.2058,0.4034,0.8916,0.0907,1.2751,-1.1750
11.4560,0,-0.9382,1.1972,-0.6651,-0.2073,0.4079,0.8892,0.0964,1.2716,-1.1750
11.4987,0,-0.9367,1.1965,-0.6660,-0.2038,0.4052,0.8912,0.1026,1.2677,-1.1750
11.5200,0,-0.9341,1.1958,-0.6656,-0.1854,0.4007,0.8973,0.1086,1.2639,-1.1750
11.5413,0,-0.9327,1.1953,-0.6654,-0.1789,0.3972,0.9001,0.1146,1.2602,-1.1750
11.5627,0,-0.9333,1.1943,-0.6643,-0.1774,0.3882,0.9043,0.1199,1.2569,-1.1750
11.6053,0,-0.9323,1.1925,-0.6634,-0.1689,0.3716,0.9129,0.1251,1.2536,-1.1750
11.6267,0,-0.9316,1.1910,-0.6630,-0.1643,0.3579,0.9192,0.1301,1.2504,-1.1750
11.6267,0,-0.9310,1.1903,-0.6633,-0.1618,0.3498,0.9227,0.1360,1.2467,-1.1750
11.6480,0,-0.9313,1.1909,-0.6637,-0.1648,0.3531,0.9210,0.1398,1.2443,-1.1750
11.6907,0,-0.9326,1.1915,-0.6650,-0.1711,0.3534,0.9197,0.1461,1.2402,-1.1750
11.7120,0,-0.9325,1.1909,-0.6652,-0.1758,0.3474,0.9211,0.1532,1.2355,-1.1750
11.7760,0,-0.9352,1.1915,-0.6660,-0.2022,0.3475,0.9156,0.1594,1.2313,-1.1750
11.7760,0,-0.9381,1.1933,-0.6677,-0.2260,0.3625,0.9041,0.1648,1.2276,-1.1750
11.8187,0,-0.9390,1.1951,-0.6689,-0.2339,0.3760,0.8966,0.1696,1.2242,-1.1750
11.8400,0,-0.9389,1.1967,-0.6703,-0.2346,0.3894,0.8907,0.1736,1.2213,-1.1750
11.8827,0,-0.9387,1.1967,-0.6710,-0.2315,0.3898,0.8913,0.1779,1.2180,-1.1750
11.9040,0,-0.9389,1.1971,-0.6721,-0.2267,0.3922,0.8915,0.1815,1.2151,-1.1750
11.9253,0,-0.9402,1.1960,-0.6720,-0.2236,0.3816,0.8969,0.1850,1.2122,-1.1750
11.9467,0,-0.9424,1.1956,-0.6718,-0.2246,0.3756,0.8992,0.1870,1.2104,-1.1750
11.9680,0,-0.9478,1.1958,-0.6720,-0.2291,0.3663,0.9018,0.1899,1.2078,-1.1750
11.9893,0,-0.9539,1.1964,-0.6731,-0.2358,0.3594,0.9029,0.1924,1.2053,-1.1750
12.0320,0,-0.9593,1.1970,-0.6743,-0.2407,0.3587,0.9019,0.1944,1.2032,-1.1750
12.0533,0,-0.9709,1.1984,-0.6780,-0.2574,0.3548,0.8988,0.1962,1.2010,-1.1750
12.0747,0,-0.9831,1.2002,-0.6830,-0.2796,0.3528,0.8929,0.1981,1.1987,-1.1750
12.0960,0,-0.9971,1.2026,-0.6907,-0.3061,0.3570,0.8825,0.1996,1.1963,-1.1750
12.1173,0,-1.0115,1.2068,-0.7008,-0.3376,0.3807,0.8608,0.2007,1.1941,-1.1750
12.1387,0,-1.0298,1.2133,-0.7159,-0.3835,0.4261,0.8194,0.2016,1.1918,-1.1750
12.1813,0,-1.0393,1.2183,-0.7260,-0.4066,0.4671,0.7852,0.2019,1.1902,-1.1750
12.2240,0,-1.0569,1.2264,-0.7454,-0.4500,0.5329,0.7167,0.2020,1.1886,-1.1750
12.2453,0,-1.0702,1.2345,-0.7667,-0.4828,0.6067,0.6315,0.2017,1.1869,-1.1750
12.2667,0,-1.0782,1.2423,-0.7880,-0.4949,0.6860,0.5334,0.2011,1.1853,-1.1750
12.2667,0,-1.0826,1.2496,-0.8080,-0.4810,0.7608,0.4358,0.2002,1.1840,-1.1750
12.3093,0,-1.0828,1.2571,-0.8336,-0.4415,0.8445,0.3033,0.1988,1.1825,-1.1750
12.3307,0,-1.0797,1.2604,-0.8448,-0.4057,0.8835,0.2341,0.1976,1.1817,-1.1750
12.3520,0,-1.0767,1.2630,-0.8803,-0.3545,0.9349,0.0140,0.1955,1.1805,-1.1750
12.3947,0,-1.0755,1.2607,-0.9018,-0.3415,0.9315,-0.1253,0.1931,1.1796,-1.1750
12.4160,0,-1.0755,1.2543,-0.9177,-0.3489,0.9111,-0.2193,0.1904,1.1787,-1.1750
12.4373,0,-1.0743,1.2494,-0.9279,-0.3513,0.8952,-0.2742,0.1876,1.1782,-1.1750
12.4800,0,-1.0716,1.2473,-0.9350,-0.3523,0.8888,-0.2930,0.1843,1.1777,-1.1750
12.5013,0,-1.0665,1.2472,-0.9386,-0.3384,0.8953,-0.2896,0.1812,1.1773,-1.1750
12.5227,0,-1.0550,1.2444,-0.9459,-0.2910,0.9008,-0.3224,0.1775,1.1771,-1.1750
12.5440,0,-1.0453,1.2420,-0.9513,-0.2468,0.9021,-0.3540,0.1741,1.1770,-1.1750
12.5867,0,-1.0301,1.2377,-0.9583,-0.1652,0.8981,-0.4076,0.1694,1.1770,-1.1750
12.6080,0,-1.0175,1.2322,-0.9635,-0.0961,0.8833,-0.4589,0.1646,1.1772,-1.1750
12.6293,0,-1.0119,1.2293,-0.9661,-0.0690,0.8747,-0.4798,0.1616,1.1774,-1.1750
12.6720,0,-1.0013,1.2223,-0.9702,-0.0166,0.8523,-0.5229,0.1548,1.1780,-1.1750
12.6933,0,-0.9881,1.2151,-0.9764,0.0550,0.8224,-0.5662,0.1497,1.1786,-1.1750
12.7360,0,-0.9759,1.2079,-0.9817,0.1158,0.7968,-0.5930,0.1438,1.1795,-1.1750
12.7360,0,-0.9665,1.1984,-0.9899,0.1684,0.7505,-0.6391,0.1364,1.1807,-1.1750
12.7573,0,-0.9607,1.1915,-0.9957,0.1980,0.7137,-0.6719,0.1324,1.1814,-1.1750
12.8000,0,-0.9508,1.1759,-1.0053,0.2450,0.6534,-0.7163,0.1244,1.1831,-1.1750
12.8213,0,-0.9401,1.1592,-1.0149,0.3127,0.5889,-0.7452,0.1193,1.1843,-1.1750
12.8427,0,-0.9328,1.1464,-1.0226,0.3616,0.5367,-0.7624,0.1139,1.1856,-1.1750
12.8853,0,-0.9276,1.1274,-1.0339,0.3851,0.4535,-0.8037,0.1061,1.1877,-1.1750
12.9280,0,-0.8880,1.0817,-1.0770,0.3549,0.4004,-0.8448,0.0997,1.1896,-1.1750
12.9280,0,-0.9045,1.0915,-1.0888,0.3667,0.3648,-0.8559,0.0960,1.1908,-1.1750
12.9707,0,-0.9622,1.0117,-1.1277,0.3702,0.3526,-0.8594,0.0908,1.1925,-1.1750
12.9920,0,-0.9160,1.0364,-1.1546,0.3790,0.3002,-0.8754,0.0849,1.1946,-1.1750
13.0133,0,-0.8802,1.0727,-1.1357,0.3683,0.2787,-0.8869,0.0783,1.1970,-1.1750
13.0560,0,-0.8781,1.0754,-1.1428,0.3670,0.2649,-0.8917,0.0729,1.1992,-1.1750
13.0773,0,-0.8755,1.0707,-1.1514,0.3706,0.2574,-0.8924,0.0668,1.2018,-1.1750
13.1200,0,-0.8744,1.0659,-1.1565,0.3754,0.2471,-0.8933,0.0592,1.2053,-1.1750
13.1413,0,-0.8691,1.0642,-1.1640,0.3794,0.2329,-0.8954,0.0549,1.2075,-1.1750
13.1627,0,-0.8645,1.0651,-1.1680,0.3873,0.2307,-0.8926,0.0498,1.2102,-1.1750
13.2053,0,-0.8638,1.0485,-1.1695,0.4089,0.2376,-0.8811,0.0439,1.2135,-1.1750
13.2267,0,-0.8596,1.0459,-1.1707,0.4303,0.2446,-0.8689,0.0389,1.2167,-1.1750
13.2267,0,-0.8587,1.0435,-1.1707,0.4360,0.2513,-0.8642,0.0350,1.2193,-1.1750
13.2693,0,-0.8591,1.0425,-1.1716,0.4307,0.2543,-0.8659,0.0310,1.2221,-1.1750
13.2907,0,-0.8581,1.0397,-1.1732,0.4252,0.2559,-0.8681,0.0271,1.2252,-1.1750
13.3120,0,-0.8588,1.0377,-1.1757,0.4190,0.2515,-0.8725,0.0233,1.2284,-1.1750
13.3547,0,-0.8603,1.0355,-1.1783,0.4115,0.2466,-0.8774,0.0195,1.2320,-1.1750
13.3760,0,-0.8628,1.0343,-1.1803,0.4020,0.2454,-0.8822,0.0163,1.2354,-1.1750
13.3973,0,-0.8647,1.0338,-1.1814,0.3949,0.2457,-0.8853,0.0143,1.2376,-1.1750
13.4187,0,-0.8666,1.0336,-1.1821,0.3900,0.2474,-0.8870,0.0119,1.2406,-1.1750
13.4400,0,-0.8702,1.0330,-1.1836,0.3802,0.2499,-0.8905,0.0098,1.2437,-1.1750
13.4827,0,-0.8728,1.0366,-1.1799,0.3698,0.2525,-0.8941,0.0074,1.2478,-1.1750
13.5040,0,-0.8751,1.0370,-1.1798,0.3641,0.2558,-0.8956,0.0057,1.2512,-1.1750
13.5253,0,-0.8787,1.0392,-1.1763,0.3597,0.2588,-0.8965,0.0041,1.2552,-1.1750
13.5680,0,-0.8831,1.0406,-1.1704,0.3557,0.2635,-0.8967,0.0031,1.2588,-1.1750
13.5893,0,-0.8864,1.0418,-1.1644,0.3537,0.2682,-0.8961,0.0025,1.2619,-1.1750
13.6107,0,-0.8917,1.0443,-1.1567,0.3480,0.2774,-0.8955,0.0021,1.2659,-1.1750
13.6533,0,-0.8950,1.0461,-1.1504,0.3448,0.2826,-0.8951,0.0020,1.2697,-1.1750
13.6747,0,-0.9046,1.0477,-1.1298,0.3438,0.2870,-0.8941,0.0024,1.2737,-1.1750
13.6960,0,-0.9074,1.0490,-1.1256,0.3411,0.2895,-0.8943,0.0032,1.2776,-1.1750
13.7173,0,-0.9089,1.0512,-1.1249,0.3329,0.2953,-0.8956,0.0050,1.2833,-1.1750
