audioTimeSec,isRunning,isOnTarget,rayOriginX,rayOriginY,rayOriginZ,rayDirX,rayDirY,rayDirZ,targetX,targetY,targetZ
36.181,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
36.203,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
36.245,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
36.267,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
36.288,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
36.309,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
36.331,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
36.373,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
36.395,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
36.395,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
36.416,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
36.437,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
36.459,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
36.48,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
36.501,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
36.523,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
36.544,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
36.565,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
36.587,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
36.608,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
36.629,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
36.672,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
36.693,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
36.715,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
36.736,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
36.757,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
36.8,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
36.821,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
36.843,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
36.864,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
36.864,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
36.885,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
36.907,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
36.928,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
36.992,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
37.013,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
37.035,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
37.056,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
37.077,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
37.099,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
37.12,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
37.141,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
37.163,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
37.184,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
37.205,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
37.227,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
37.248,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
37.269,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
37.291,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
37.312,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
37.355,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
37.376,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
37.397,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
37.419,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
37.44,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
37.461,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
37.483,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
37.504,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
37.504,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
37.525,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
37.547,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
37.568,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
37.589,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
37.632,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
37.653,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
37.675,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
37.696,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
37.717,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
37.739,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
37.76,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
37.781,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
37.803,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
37.824,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
37.845,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
37.888,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
37.909,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
37.931,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
37.952,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
37.973,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
37.995,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
37.995,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
38.037,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
38.059,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
38.08,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
38.101,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
38.144,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
38.165,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
38.187,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
38.208,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
38.229,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
38.251,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
38.293,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
38.315,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
38.336,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
38.357,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
38.379,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
38.4,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
38.421,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
38.443,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
38.464,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
38.464,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
38.485,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
38.528,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
38.571,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
38.592,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
38.635,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
38.635,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
38.656,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
38.699,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
38.72,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
38.741,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
38.763,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
38.805,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
38.827,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
38.848,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
38.869,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
38.891,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
38.912,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
38.955,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
38.955,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
38.976,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
38.997,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
39.04,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
39.061,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
39.083,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
39.104,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
39.104,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
39.125,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
39.168,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
39.189,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
39.211,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
39.232,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
39.253,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
39.275,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
39.317,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
39.339,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
39.36,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
39.381,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
39.403,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
39.424,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
39.445,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
39.467,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
39.509,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
39.531,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
39.552,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
39.573,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
39.595,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
39.616,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
39.637,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
39.659,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
39.68,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
39.701,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
39.723,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
39.744,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
39.787,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
39.787,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
39.808,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
39.829,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
39.851,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
39.893,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
39.915,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
39.936,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
39.957,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
39.979,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
40.021,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
40.043,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
40.064,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
40.064,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
40.085,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
40.107,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
40.128,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
40.149,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
40.171,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
40.192,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
40.213,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
40.235,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
40.277,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
40.299,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
40.32,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
40.341,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
40.363,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
40.405,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
40.427,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
40.469,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
40.491,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
40.512,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
40.533,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
40.555,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
40.576,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
40.619,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
40.64,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
40.683,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
40.704,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
40.704,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
40.725,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
40.747,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
40.789,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
40.811,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
40.832,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
40.853,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
40.875,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
40.896,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
40.939,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
40.96,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
40.981,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
41.003,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
41.024,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
41.024,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
41.045,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
41.088,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
41.109,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
41.131,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
41.173,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
41.195,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
41.195,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
41.216,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
41.237,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
41.259,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
41.28,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
41.323,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
41.344,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
41.365,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
41.387,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
41.408,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
41.429,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
41.472,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
41.493,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
41.515,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
41.536,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
41.579,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
41.6,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
41.621,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
41.643,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
41.664,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
41.664,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
41.685,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
41.707,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
41.728,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
41.749,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
41.771,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
41.792,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
41.813,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
41.856,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
41.877,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
41.899,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
41.92,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
41.941,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
41.963,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
41.984,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
42.005,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
42.027,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
42.048,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
42.069,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
42.091,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
42.133,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
42.155,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
42.155,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
42.176,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
42.197,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
42.219,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
42.24,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
42.283,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
42.304,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
42.325,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
42.347,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
42.368,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
42.389,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
42.411,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
42.432,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
42.475,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
42.496,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
42.517,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
42.539,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
42.56,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
42.581,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
42.603,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
42.624,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
42.624,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
42.645,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
42.667,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
42.688,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
42.752,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
42.773,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
42.795,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
42.795,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
42.837,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
42.859,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
42.88,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
42.901,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
42.923,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
42.944,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
42.965,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
43.008,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
43.029,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
43.051,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
43.072,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
43.093,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
43.115,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
43.157,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
43.179,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
43.2,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
43.221,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
43.243,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
43.264,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
43.264,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
43.285,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
43.307,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
43.328,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
43.349,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
43.392,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
43.413,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
43.435,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
43.456,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
43.477,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
43.499,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
43.541,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
43.563,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
43.584,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
43.605,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
43.648,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
43.669,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
43.691,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
43.712,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
43.733,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
43.755,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
43.755,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
43.776,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
43.797,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
43.84,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
43.861,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
43.883,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
43.925,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
43.947,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
43.968,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
43.989,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
44.011,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
44.032,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
44.075,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
44.096,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
44.117,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
44.139,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
44.16,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
44.203,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
44.224,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
44.224,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
44.245,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
44.267,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
44.288,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
44.331,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
44.373,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
44.395,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
44.395,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
44.416,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
44.459,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
44.48,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
44.501,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
44.523,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
44.544,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
44.565,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
44.608,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
44.629,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
44.651,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
44.672,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
44.693,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
44.715,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
44.715,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
44.736,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
44.779,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
44.8,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
44.864,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
44.864,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
44.885,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
44.907,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
44.928,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
44.949,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
44.971,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
45.013,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
45.035,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
45.056,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
45.077,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
45.099,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
45.141,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
45.163,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
45.184,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
45.205,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
45.227,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
45.248,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
45.269,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
45.291,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
45.312,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
45.333,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
45.355,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
45.355,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
45.397,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
45.419,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
45.44,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
45.461,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
45.483,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
45.504,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
45.547,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
45.568,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
45.589,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
45.611,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
45.632,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
45.653,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
45.675,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
45.696,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
45.717,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
45.739,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
